2997,5,170
4525,7,195
2699,1,170
1152,2,168
3228,2,191
680,7,173
816,1,205
2319,1,209
1591,1,210
1034,4,189
4812,6,177
1721,6,180
1125,6,200
241,2,189
4873,4,182
1328,6,197
4104,6,201
4239,4,173
4704,0,211
1390,1,177
3603,3,182
252,3,203
4229,3,210
2741,2,203
224,4,202
1160,5,186
417,1,198
2252,6,171
1942,7,185
2157,3,178
2243,3,216
869,4,185
3968,4,195
4159,7,187
4981,7,202
2423,7,210
2556,0,181
1359,2,185
506,4,186
2607,5,185
1045,0,210
4072,3,219
1483,4,171
3433,6,202
1479,6,203
3632,7,219
2967,0,184
4365,4,200
97,0,199
259,0,207
720,1,192
2343,1,199
1596,5,190
4162,6,182
944,6,221
47,2,183
2616,2,220
1568,3,191
2139,4,197
3287,6,180
4423,0,199
888,4,221
64,2,206
4530,3,195
4254,5,210
4344,6,210
870,1,207
2461,2,224
1952,3,224
2061,4,189
1824,7,188
4641,0,193
1202,1,183
2053,1,185
3762,1,211
3714,2,195
3984,2,200
1823,4,192
484,4,219
3693,5,217
4256,6,197
4782,6,226
4079,1,216
4325,2,179
1310,2,185
1480,2,212
2271,4,213
3703,6,184
2427,2,206
897,2,224
1373,2,227
1751,5,192
1677,0,196
3000,0,197
828,0,222
3752,1,186
4056,2,207
2431,4,192
2284,4,205
2434,0,189
3254,1,229
1704,3,185
4765,3,188
4632,6,196
21,7,201
4695,0,190
3760,0,197
4257,2,191
49,2,207
1528,2,229
637,4,215
4514,4,222
4572,6,223
2740,7,192
1122,3,216
1944,4,214
460,6,221
3094,0,189
3755,0,192
1777,0,198
1580,1,213
4795,2,196
3935,2,203
900,2,228
3106,4,187
803,4,200
2831,4,207
316,4,211
1943,6,194
4740,0,232
1883,2,231
1557,3,227
1013,4,232
1226,4,235
2349,6,202
4961,7,210
3985,1,190
1317,1,193
4639,2,207
577,0,221
2963,0,232
2898,1,190
2122,4,217
325,6,218
3123,1,228
4433,2,234
3613,4,228
57,4,234
341,0,201
1979,1,198
2492,1,232
1036,2,234
2600,2,236
182,2,240
1153,4,197
2374,4,224
2491,4,237
4831,4,240
1992,5,196
999,4,240
2609,5,226
74,6,229
1401,7,219
4895,3,226
4137,6,228
4329,7,202
913,0,236
3271,1,218
4109,1,238
375,5,242
137,2,236
1242,3,237
3718,4,206
983,4,236
4624,4,241
3636,5,228
1791,1,228
3001,2,199
234,2,204
388,4,225
3720,6,205
1290,6,235
2959,7,202
3976,1,211
4816,1,212
4935,1,213
665,4,237
1377,6,213
691,7,218
3485,0,236
4606,2,212
961,4,246
1745,6,210
242,7,234
3230,0,234
3002,1,211
3801,2,228
1541,4,232
2707,6,214
4017,6,233
2733,7,212
2531,0,201
3726,0,234
2073,0,236
928,1,223
662,2,236
848,2,245
4883,4,204
3019,4,204
3295,5,220
925,6,206
2927,6,249
2193,7,205
2358,0,220
1071,0,232
4220,2,204
2169,3,233
80,6,214
372,6,228
4968,0,206
1767,2,217
4977,3,216
3502,1,238
1623,1,239
1691,7,219
1380,7,246
2512,3,219
3628,4,220
1603,5,206
3298,6,236
1442,7,227
4877,0,216
1852,1,246
4501,2,249
1848,3,206
4602,5,208
248,7,242
240,0,244
3730,1,247
4311,3,245
2602,4,208
3148,1,213
917,5,211
821,7,208
590,2,229
1628,2,241
332,4,210
2411,4,247
4432,6,255
2640,7,211
4588,2,226
96,4,248
4842,6,259
2362,0,252
2441,5,245
604,6,213
2409,6,213
4806,7,221
2543,7,254
2385,0,223
3899,1,244
2698,4,249
2011,2,214
4431,2,259
3806,5,231
1980,7,243
2503,7,261
3091,0,256
4896,1,233
1454,3,221
1050,4,227
3768,6,243
563,2,253
4450,4,236
1821,6,224
2719,2,246
1984,2,250
1633,4,257
664,5,223
974,0,249
3591,1,223
3489,1,264
3655,2,231
643,6,246
4972,0,225
2693,1,236
2553,1,254
1860,2,266
2165,6,252
2757,7,248
2892,0,239
2882,4,266
300,5,266
3737,7,251
125,0,223
2091,0,264
200,1,228
72,1,240
2783,2,237
3920,2,241
4255,2,250
186,6,239
3237,6,247
4404,6,261
2217,4,228
4285,4,241
1542,6,242
4720,2,238
4007,2,241
399,4,250
1128,6,251
4978,0,237
3483,0,239
4068,2,234
1617,2,263
4136,4,229
3926,6,252
1120,7,268
1590,0,250
2692,2,230
1206,3,252
2426,4,236
1832,4,241
2192,4,264
2976,7,249
3366,3,253
2109,4,265
3331,6,234
1198,0,252
4133,0,268
739,2,232
2092,3,233
213,5,241
1659,7,247
714,1,244
1640,2,246
1988,6,251
3308,0,273
3111,1,241
2334,2,268
4297,5,244
1608,0,261
2957,1,249
1055,3,235
3279,4,239
1505,0,248
1970,2,263
4788,6,275
4024,0,233
2008,0,250
4855,4,234
2594,4,242
1615,4,255
395,0,253
3207,3,274
4031,4,245
2508,4,282
2738,7,263
4747,3,277
3688,4,259
1384,7,237
3690,0,269
3280,2,260
22,4,272
2599,5,263
805,7,269
1742,1,257
1169,3,264
546,4,273
2549,5,255
2748,3,257
4252,4,262
4784,6,237
4709,6,265
4076,6,278
977,1,268
4188,2,273
1287,4,245
3060,4,269
1948,4,285
3505,7,263
2686,3,255
3068,1,247
1273,2,279
2986,3,256
1357,4,241
1156,0,285
4349,2,266
4926,5,261
988,6,261
548,6,264
3226,0,267
748,1,290
4464,3,280
2928,4,259
3487,4,282
3328,1,250
708,1,267
1666,2,291
1681,6,248
3259,7,254
1556,0,250
3257,1,256
1230,1,293
4402,2,274
2303,5,256
3454,6,249
3516,0,279
1437,1,247
3423,1,258
2759,2,252
629,2,256
4376,2,270
614,2,270
349,2,272
1588,4,245
3653,5,285
3564,0,273
3097,0,291
99,3,275
2142,6,273
586,6,287
4651,7,259
2559,0,292
357,2,267
102,2,285
3235,6,267
818,6,270
2377,0,296
2987,1,254
4534,4,282
3432,7,256
1828,2,265
447,3,296
1211,6,296
4354,7,261
1438,4,280
1607,6,270
567,7,274
2896,4,271
232,4,283
4029,7,255
3807,0,257
1597,0,294
2381,1,286
2247,4,260
2746,7,285
4375,0,277
3467,0,280
949,1,294
2938,4,287
2717,6,260
1009,7,283
4993,7,302
1962,1,295
3307,4,274
1814,1,262
2643,1,270
2848,4,274
2917,4,302
1585,5,258
2758,5,277
4880,6,293
1065,0,262
2652,2,273
2875,2,297
4459,4,305
551,5,279
206,6,296
876,1,270
2991,4,271
3759,7,277
3052,1,278
2085,2,259
1378,2,288
2657,5,307
4762,6,307
1649,6,287
1843,1,279
1440,4,288
1318,6,271
3936,6,272
1183,1,294
2750,5,294
733,6,306
3145,7,304
4408,5,269
3297,7,273
1367,4,288
4672,4,303
194,6,311
1175,0,277
3661,2,277
1969,2,278
650,4,308
2458,1,267
3468,2,307
3658,3,287
3549,3,292
2274,5,291
1011,6,270
456,4,274
2178,4,283
3369,4,304
3817,0,281
3373,0,283
1134,1,292
4822,1,309
1863,2,295
4474,4,288
3460,4,290
4080,7,288
4679,7,304
2175,1,293
2027,1,304
1511,4,295
2226,4,315
2521,0,270
2304,2,270
3172,3,289
4974,3,284
4724,4,317
371,2,290
1192,2,295
2162,6,291
3277,0,320
4273,1,318
3587,1,319
112,0,274
2104,0,323
3288,3,286
3044,6,291
3795,0,296
2539,0,298
2946,0,315
3528,2,293
1296,2,294
3526,2,309
2485,4,311
4756,0,297
3250,3,316
2631,6,311
2200,7,284
2619,7,296
4248,7,303
2608,3,321
3971,4,298
308,4,321
3644,6,281
2246,0,303
784,2,295
3113,2,295
3675,4,292
2904,4,292
3062,6,287
3380,0,324
4911,2,281
2676,5,286
1133,0,282
4910,0,329
3033,1,280
2176,1,288
6,1,319
976,3,283
2646,3,324
4912,4,284
4453,0,282
1394,0,318
2943,1,330
2992,6,294
1098,1,330
762,3,327
3436,0,330
2894,4,286
3612,4,328
4119,6,328
1260,7,301
3543,1,312
4066,3,320
1711,6,299
2629,6,327
4915,0,325
1578,0,331
3677,2,307
452,2,329
1458,4,306
298,6,304
623,0,335
4363,1,295
4992,1,308
1826,4,319
101,6,297
815,1,303
221,2,318
3860,4,318
3792,7,326
3041,1,306
4611,2,295
1476,7,293
1687,0,307
3517,1,306
4403,3,299
4357,4,302
2103,4,317
4264,7,298
4843,7,312
3006,0,295
2030,0,336
4148,2,320
696,4,327
3815,5,295
1573,6,312
3903,7,318
2464,2,340
2635,4,333
1923,6,310
4352,6,326
958,1,305
1567,3,334
3414,0,328
771,2,315
4905,4,306
3630,4,314
1935,4,327
364,6,301
907,0,304
4120,1,330
3566,2,299
1507,2,325
4235,6,334
1395,0,335
165,2,322
2371,4,340
2971,6,322
889,7,313
3330,7,318
4520,0,330
772,0,339
2869,1,323
38,2,328
4920,2,316
263,4,307
4985,5,316
4785,1,331
533,7,339
2515,1,337
4127,1,339
2237,2,322
2811,5,309
3686,6,336
1576,0,345
1516,5,313
442,5,349
438,0,304
3243,0,333
509,1,311
1225,1,316
1085,2,346
4697,3,339
1815,5,306
2164,6,316
1343,6,347
339,2,309
3193,2,348
436,3,332
2113,5,312
3983,6,309
1594,2,355
3664,3,330
4921,5,352
4478,7,308
3317,0,318
4555,0,325
1921,0,331
539,2,349
3998,0,340
2705,4,345
4455,5,340
4725,0,325
1654,4,328
3581,5,355
887,6,346
2460,7,326
2365,1,336
1097,2,325
3934,4,317
692,4,333
2016,6,324
3126,6,331
2033,1,348
878,2,325
3012,3,344
822,4,339
1523,6,314
3332,0,348
1587,0,357
3707,1,318
4135,2,315
4658,2,357
4913,6,360
1734,1,360
1200,1,361
478,2,356
2121,4,318
4798,4,319
2953,7,333
2786,4,314
4686,6,343
119,0,357
1643,1,354
3440,2,346
3908,3,316
3562,4,325
819,7,347
323,2,345
4987,4,349
4052,7,339
3765,1,323
1448,6,345
2275,1,332
3188,2,363
315,4,336
4420,4,361
4706,5,353
4143,0,324
1703,4,345
2994,5,329
4515,7,350
3776,1,346
4541,1,354
4761,2,362
2820,3,330
3753,4,364
4469,6,359
4445,7,326
215,0,359
4944,1,363
760,2,337
1951,0,326
2336,0,362
1460,1,363
4367,3,365
3498,4,345
4998,4,360
2042,6,352
740,1,334
2827,1,365
3108,2,328
942,2,352
3459,3,361
2014,6,355
2493,6,360
3710,7,365
2736,0,354
3952,0,358
3701,1,362
4443,3,326
1581,6,343
1179,6,370
1726,7,337
3359,1,352
1029,6,334
3978,0,347
1652,4,337
1311,4,343
2486,6,333
4394,6,362
3410,0,375
2487,1,371
174,4,339
1910,1,336
3888,1,350
4224,2,335
79,2,338
3561,3,356
2149,6,335
4640,6,367
2116,6,377
553,7,347
4370,2,374
609,4,360
4272,4,368
2883,2,361
154,2,362
429,4,363
1464,7,363
935,3,354
2947,5,356
4330,6,374
1775,0,346
1331,6,361
467,1,344
3900,1,374
2596,2,368
2688,2,379
1645,7,341
3565,0,354
769,4,335
1795,7,338
1341,0,371
4637,2,342
1173,2,347
1604,2,360
3864,4,370
152,0,377
3442,6,383
45,0,348
2312,0,373
4751,3,355
4745,7,359
1786,1,376
881,4,347
3405,4,377
1805,4,381
2415,6,377
4302,1,384
537,7,366
4038,5,368
864,0,357
3088,1,375
471,4,378
3626,5,354
549,5,358
104,5,392
3863,6,379
4730,1,351
3173,1,370
4132,4,385
793,6,354
4210,7,374
185,3,388
4876,4,373
995,7,375
4908,7,381
4768,5,353
1003,0,353
843,2,384
1911,3,370
94,4,380
2190,7,388
832,4,389
1622,7,385
2383,1,378
3453,4,395
451,6,387
3501,7,370
4301,0,365
4569,4,363
2663,4,366
2171,4,393
4886,0,369
314,1,370
3515,2,354
1057,2,366
996,4,359
3683,6,354
3751,3,375
4233,3,397
2196,4,368
4362,5,369
378,6,379
1903,7,369
147,1,402
4875,2,355
916,2,402
4736,6,376
2828,2,371
1886,7,379
761,1,389
1191,3,374
2296,5,382
4473,6,373
318,1,368
276,2,365
1369,4,358
672,6,375
3854,2,402
3457,7,384
3560,7,395
4594,0,362
2712,4,377
4334,5,359
1267,7,394
1105,7,408
1887,0,375
2454,4,369
473,6,374
403,6,382
1972,7,400
2729,4,401
163,4,401
4797,6,402
4406,2,397
1161,4,373
3880,5,393
1286,6,364
1977,2,370
2412,6,407
3590,0,401
4226,1,367
1461,4,402
2885,0,397
1407,6,406
3951,7,398
2710,1,374
2589,3,373
3530,5,396
3184,6,375
727,7,399
2035,2,384
1018,0,410
4743,6,410
964,6,415
1714,1,390
1258,6,393
2675,0,393
4287,1,394
412,6,394
4891,6,416
4058,0,372
3594,1,373
2617,1,404
715,2,381
2132,4,394
3911,6,400
4452,0,378
3213,1,384
3841,2,405
2846,3,382
4578,6,418
632,7,410
4583,6,411
2134,1,393
2105,3,403
4282,6,412
1560,0,383
1282,0,387
677,0,388
1052,4,380
2292,4,400
2052,4,407
2771,4,410
4005,7,409
4617,1,379
273,2,380
2197,0,420
1147,2,426
4598,3,395
1482,4,425
2996,2,379
1304,2,386
4523,2,386
4244,4,389
4838,4,425
2955,6,419
2172,6,424
4500,1,394
2583,2,381
4616,4,411
1664,6,389
955,7,403
4881,2,386
3917,2,417
2043,6,428
4652,7,405
3794,0,386
2970,4,401
2742,0,432
1715,2,404
4937,2,404
3977,3,427
511,4,411
3095,4,428
4396,7,415
2562,4,386
1101,7,430
2214,2,407
2744,2,413
515,2,433
4618,7,390
2978,7,395
527,7,434
1392,0,388
3488,0,409
287,4,389
3852,5,403
2198,0,427
2338,4,409
3518,4,421
4703,4,398
1759,6,404
4643,0,425
2500,1,400
926,3,403
1521,4,399
4196,6,429
2937,7,408
278,7,436
2242,1,406
3681,2,421
3190,3,422
2914,6,413
2510,0,418
4608,1,440
585,3,434
55,5,393
3198,0,415
407,0,402
1189,4,425
1932,4,432
2341,4,439
3475,2,436
693,6,428
3556,0,422
184,4,428
606,6,441
891,0,414
4630,1,421
1527,3,406
2263,4,425
3569,6,403
454,6,423
1577,7,425
4125,3,416
1833,3,440
1859,5,406
3579,5,412
801,7,422
2836,7,436
1322,1,407
89,2,428
2264,2,434
2439,4,446
4010,1,419
3656,5,416
4887,1,414
2347,1,422
4085,2,428
92,3,442
3643,6,431
1493,4,414
4575,0,437
2650,6,410
3283,1,416
4878,2,408
4225,7,409
1919,2,436
2519,6,420
2792,1,451
3512,5,409
3597,2,429
4826,2,431
2368,6,418
2725,6,455
1552,0,421
540,2,449
2754,2,455
3824,5,442
3642,5,450
920,2,412
3731,4,447
1570,0,453
783,2,422
1008,2,449
3407,2,454
1170,6,440
597,0,425
592,4,412
114,4,434
621,4,435
642,6,420
2253,3,448
109,1,421
3577,2,457
4517,0,440
1219,6,457
1410,0,433
3065,0,464
2949,1,429
3657,1,441
1639,2,431
1732,5,437
2557,6,421
4336,6,439
1959,6,447
3107,6,451
1186,0,437
1878,2,459
1661,6,460
4490,7,431
3964,0,425
3695,0,461
4395,1,420
1515,2,441
4098,3,441
3192,4,461
4889,7,448
4361,2,465
3962,6,445
4899,0,442
1006,0,458
3233,1,442
4613,1,449
4168,4,444
4491,7,447
1413,2,460
3037,3,424
4943,6,461
4870,1,424
3118,5,458
4198,6,422
249,6,470
4828,0,467
134,1,426
61,4,427
2082,7,436
765,0,469
2661,2,427
1522,4,434
4439,4,474
4833,7,467
3424,0,443
1127,4,444
3222,7,474
777,7,475
729,0,465
187,1,454
4622,1,472
4576,2,458
453,0,438
1335,2,436
2838,2,467
3665,3,462
2900,4,429
1651,6,457
675,6,465
3586,0,466
2072,4,437
1292,6,465
4034,7,435
850,3,470
2706,4,438
1960,6,453
2074,7,440
1771,0,446
463,1,451
790,1,465
3445,2,466
3134,4,459
2788,6,472
770,5,448
1488,7,440
898,0,465
1936,2,445
3716,2,477
2151,3,448
3781,6,465
4340,7,454
1432,1,456
3570,4,438
1999,4,449
48,2,457
654,4,440
324,7,469
3589,1,463
4801,1,477
1504,1,486
3364,0,447
3040,1,447
3600,3,481
2174,3,485
3166,5,465
4893,0,460
3557,4,444
2524,4,476
4000,2,460
4597,4,469
4956,4,475
4107,5,472
1350,6,478
3344,3,451
4150,5,458
2998,5,490
4965,5,448
1157,1,477
1332,2,478
3238,3,467
1299,5,456
3827,6,485
150,7,448
3700,2,451
3367,2,458
3813,2,487
3578,3,447
3802,6,446
4192,0,477
4331,1,474
3128,2,496
1272,2,496
4281,4,461
3965,2,468
3119,2,497
197,3,478
1678,4,467
1087,4,491
3368,6,466
4460,7,466
3704,7,476
3323,6,464
3637,1,482
4676,2,498
2465,4,452
4099,4,482
2586,7,495
2107,7,498
1957,0,482
4489,1,467
3774,0,467
2505,1,469
2065,2,475
1606,0,478
2806,1,488
3727,2,463
1444,0,469
2498,4,475
4377,4,481
851,6,495
2489,2,460
2399,4,478
2289,3,493
1403,4,486
607,6,479
1100,2,482
313,5,493
2291,6,465
4039,3,496
4429,0,476
4627,1,501
4345,6,478
336,0,475
3533,1,488
4947,1,490
4599,4,492
4232,5,493
2785,7,487
105,6,498
2796,0,474
2551,1,482
3991,6,499
1994,7,483
3963,1,465
804,2,470
2687,4,498
383,6,508
217,7,476
1665,2,478
4392,4,486
3029,4,491
3096,5,492
2210,6,468
2495,0,502
66,1,469
4435,2,508
305,3,490
2684,4,512
4062,7,485
2269,7,512
3584,0,479
582,4,498
496,6,472
1168,6,482
4326,0,505
4779,0,518
2199,1,488
2173,2,500
2401,4,505
4373,7,481
3406,1,500
3803,2,495
1387,2,516
4216,4,479
312,5,495
745,4,487
4550,1,502
4719,2,504
3808,2,521
2656,0,503
1956,4,522
3761,5,512
3046,2,506
2323,3,507
2360,6,505
2386,0,490
538,0,497
2308,1,497
397,2,523
121,5,483
4909,2,496
661,2,520
4819,5,494
2177,6,519
3170,1,511
584,4,500
2683,6,481
3180,7,479
362,0,484
1558,1,523
3017,6,492
4351,0,501
734,2,485
4693,2,498
1916,3,495
2576,4,521
2755,5,508
1433,0,491
3273,0,511
153,6,496
2202,7,516
3685,3,490
4117,4,492
4323,4,516
3942,5,527
2718,1,521
701,2,521
4399,2,518
29,3,509
1698,3,518
824,6,516
1354,1,495
2037,4,533
3390,0,514
2590,1,504
2300,2,492
1118,2,502
3324,0,526
2934,1,514
3447,5,524
595,5,533
4240,4,517
365,6,535
785,7,498
1293,2,538
2117,7,500
4659,7,500
1750,4,497
2542,4,500
3819,6,525
3539,2,497
4626,6,528
1625,0,530
3929,4,506
1931,4,536
303,3,498
2473,4,517
4006,6,507
1648,0,510
2651,0,531
2188,0,544
223,0,546
1026,4,520
3805,7,528
4152,7,531
3847,0,526
4772,0,531
2031,1,526
1028,1,536
1398,1,539
2873,2,530
4861,4,545
3915,5,517
2001,0,547
148,1,548
1289,4,518
41,5,526
4,6,545
2311,4,507
753,5,548
683,7,518
2720,0,520
1807,1,528
953,1,511
2396,4,505
2056,6,510
2908,0,519
3648,1,510
2207,1,520
576,1,549
258,4,533
4621,6,529
3021,2,517
1162,4,542
3849,6,543
3945,3,530
3868,4,548
4262,5,549
3891,4,549
1781,6,513
1836,0,524
3799,0,549
1773,3,535
2974,3,557
2513,0,529
885,2,530
3999,7,514
227,7,518
3055,1,515
2084,2,527
941,2,526
3508,2,561
4544,4,547
2867,5,530
4932,6,514
3020,7,547
1708,4,557
2280,5,539
2958,7,563
802,2,523
2518,2,525
4243,2,538
4294,4,544
2644,7,547
2969,0,561
2232,1,554
4457,4,564
1151,7,561
3558,2,535
2890,3,535
202,4,555
326,5,563
4983,6,517
2552,7,565
470,0,546
4101,2,548
1388,4,556
310,0,555
295,0,539
1024,0,560
4384,1,555
127,2,534
4155,2,541
2153,4,559
660,5,539
3321,0,546
1007,0,568
140,2,567
4930,4,524
844,6,531
311,0,551
3617,2,527
1402,2,543
3244,4,528
2110,5,550
4628,7,540
2480,3,560
2005,4,554
340,6,527
1540,4,540
2479,4,542
427,4,530
4758,4,571
1554,0,537
1382,1,529
600,6,542
3337,0,574
3858,1,534
3544,1,537
4860,3,532
3343,6,556
3593,1,566
535,2,568
1841,7,541
1729,1,555
3247,0,560
3028,3,579
1870,4,572
2230,4,576
3146,6,567
3186,7,580
2964,1,548
1876,3,582
2694,4,565
422,6,563
939,4,544
2071,6,575
903,7,541
142,7,564
4906,0,579
1051,3,545
1774,4,550
2984,2,565
272,3,583
809,6,549
781,7,561
4293,7,582
3829,0,585
190,1,555
605,6,582
3264,0,548
2813,2,571
4702,3,587
1987,6,540
1074,7,567
335,2,563
1435,4,577
4716,6,579
854,6,584
4722,1,571
198,0,548
4752,1,548
441,2,565
2962,6,559
410,7,550
268,2,574
4548,4,567
3541,4,575
731,5,564
1068,6,554
1842,2,565
2775,2,571
2406,4,574
389,5,571
2051,6,555
2540,7,592
3409,0,582
3507,1,579
2922,6,583
1092,3,560
4754,1,553
3851,1,562
842,5,593
4927,7,584
2161,2,572
4537,4,568
4418,6,573
960,7,587
3729,2,562
3702,0,572
3666,2,600
459,3,575
2329,3,585
3532,4,583
1506,2,556
1642,2,593
3231,2,594
3347,4,563
2245,5,567
4836,6,593
911,0,566
3769,1,599
1405,3,603
192,5,574
2224,1,580
2258,4,593
3156,7,566
912,2,587
1724,2,604
3379,4,576
2316,5,557
3669,0,603
3627,3,589
4815,2,590
3223,0,571
4817,2,592
3216,4,566
2402,0,572
306,2,609
1489,5,594
4279,5,607
4710,1,583
4524,3,567
1800,4,600
1783,4,607
1089,0,569
435,2,607
4355,4,613
1893,0,578
0,0,610
3601,2,580
2832,6,587
2413,7,587
710,6,578
2194,2,589
3135,4,577
4498,7,574
2580,7,599
1277,6,588
536,6,592
2826,4,582
3850,6,601
1543,0,571
4746,7,596
950,0,605
4389,1,588
3764,4,585
4727,7,606
3771,2,574
3772,7,584
723,0,592
3214,4,582
4390,4,603
4976,5,605
4003,7,621
3159,1,579
4823,1,581
446,2,604
3608,4,614
3763,6,590
1301,6,604
3708,1,578
2357,1,591
1471,4,584
1965,4,594
1234,3,598
1744,7,589
3650,0,589
782,4,627
2470,6,596
4221,7,623
4342,2,602
3417,4,618
106,5,624
2048,0,629
347,2,610
320,2,614
3215,2,631
3588,3,628
2679,6,589
1017,0,588
3747,5,612
3746,6,619
2956,0,608
4723,6,590
2866,6,619
309,7,601
145,2,607
1047,6,597
3104,2,603
2154,1,592
1716,4,593
1078,4,610
1268,5,633
254,7,625
76,0,633
4592,1,606
1252,2,615
477,2,618
2803,2,632
3486,4,604
639,6,616
4415,6,626
4021,0,597
4753,1,599
905,2,632
4527,3,605
286,1,639
796,0,638
4485,0,641
4564,2,594
1663,4,624
840,1,627
3982,2,604
1241,3,613
462,7,630
1947,0,634
877,1,597
3249,5,599
3005,7,634
1104,1,641
4288,2,640
4141,4,606
3278,4,620
1103,5,612
212,5,631
3142,0,632
1324,5,604
2863,7,637
1141,4,613
3448,5,648
508,7,616
2216,7,618
4401,2,648
599,4,622
2968,0,611
776,3,603
3547,0,622
3430,0,647
1021,1,605
3877,6,626
256,6,640
70,0,621
2285,7,647
3551,1,622
3790,0,615
2715,0,615
3161,0,643
18,4,640
4425,1,613
2203,1,626
4108,1,655
2723,2,626
58,2,636
1139,1,647
3725,3,608
3954,1,637
368,4,626
3571,7,649
4131,1,627
149,2,640
1997,2,657
2350,6,620
4405,6,634
2400,2,612
440,4,624
2205,3,652
1251,2,623
3989,4,648
2563,6,660
2490,7,659
3987,2,639
948,4,627
3356,5,647
3992,6,640
620,0,653
649,3,632
4538,4,648
4142,7,628
3387,7,646
374,0,656
3422,5,637
1176,2,661
2753,7,618
4016,0,652
3239,0,649
3016,1,648
490,1,653
3472,4,631
4732,5,667
892,6,653
3129,6,653
812,0,624
3059,1,642
3604,7,650
193,1,658
4398,3,641
3812,7,622
1856,0,644
1340,2,632
2170,5,650
3495,6,630
554,2,644
641,4,663
1834,5,673
2036,7,666
1605,1,659
973,6,660
2825,6,670
2407,2,675
2822,3,658
2669,5,648
1884,5,665
3496,6,634
1561,6,635
2678,0,656
2163,2,635
2223,4,629
333,4,650
1113,6,665
3573,7,666
1060,3,646
4300,5,677
827,6,670
284,7,672
494,3,677
226,6,633
1484,1,657
3203,2,651
3051,2,641
1307,6,632
3609,7,679
4914,1,671
4587,3,672
1536,4,637
4824,6,663
3654,6,676
4008,0,656
1879,0,671
161,1,645
406,2,660
882,4,644
4211,6,684
1755,0,654
1309,4,637
2355,2,685
319,3,684
209,0,669
1231,2,660
1801,2,682
1083,6,680
1719,6,685
4009,0,670
4338,3,679
129,0,666
1685,5,649
501,3,680
3756,4,651
813,6,674
4665,4,684
3724,0,653
1571,0,688
1621,4,678
4270,4,666
2390,1,676
1896,2,664
3099,4,659
2704,1,657
775,1,660
2322,3,689
2658,7,663
3535,7,671
4990,6,678
4683,1,696
4796,1,697
404,2,668
1278,3,662
1813,2,657
1250,2,688
3147,1,657
2136,2,688
2795,4,693
4134,6,698
2856,7,654
884,1,672
4786,2,701
229,4,685
2183,4,694
4484,0,685
4656,4,656
646,6,688
4776,0,667
3069,1,670
476,4,670
1739,6,676
3504,1,702
3674,2,663
93,3,666
2422,5,677
746,6,679
4105,0,690
2179,3,706
4046,4,661
1705,7,675
826,4,665
1880,6,677
4201,1,703
622,1,709
4571,2,673
439,7,668
4048,2,681
3411,3,707
2961,1,684
279,2,677
3785,2,678
2887,0,694
1421,1,685
4371,4,695
2083,1,670
861,1,714
2293,6,677
2835,0,686
3744,5,670
4482,6,682
4042,2,711
2546,3,687
1334,2,700
4813,4,707
4865,6,692
4729,6,717
3072,3,713
3294,6,706
4952,0,673
491,1,681
2469,2,706
405,4,686
4209,4,703
968,2,687
2287,4,678
555,6,708
4092,6,721
922,7,678
1259,0,678
2737,1,722
1491,2,702
3663,5,675
4015,7,697
1164,7,707
3301,3,692
774,4,675
3385,5,691
2653,5,679
987,2,719
2930,5,706
2235,7,682
1675,7,711
1735,1,705
1364,5,725
4082,0,705
757,5,727
1899,6,704
2909,7,727
2353,0,689
2780,4,705
4138,6,684
610,0,685
159,6,688
866,7,702
4347,3,700
445,2,720
2076,7,697
4295,1,700
82,1,706
3873,3,733
3358,7,724
2295,2,696
1592,4,703
2941,6,723
3938,6,718
1315,6,731
2814,0,704
4735,2,701
1502,5,728
1657,1,697
113,3,697
573,4,702
4197,4,708
1443,4,725
4356,0,694
4774,1,700
3311,2,722
2050,4,704
3885,6,702
2227,7,732
8,2,715
1345,2,736
4749,3,721
3171,4,722
1989,6,720
583,6,732
1618,4,696
1022,5,730
1866,6,723
2045,2,743
1010,4,743
3154,0,731
2376,1,717
3160,2,703
4717,3,725
482,4,740
3602,5,718
4249,0,741
3845,4,720
2393,0,707
434,4,723
638,2,742
667,0,748
1638,3,735
2435,4,746
2730,3,719
4549,0,718
2722,1,735
875,4,748
3652,0,722
3312,1,711
67,2,746
1563,0,716
128,4,731
469,7,723
1279,0,724
2148,0,746
1835,1,728
859,4,716
4095,6,705
2933,3,743
778,5,746
297,0,755
2062,1,717
1144,2,713
3302,6,743
4374,2,714
3784,6,720
688,3,751
3909,5,744
108,1,740
656,4,755
4070,1,735
1967,1,753
1131,2,724
475,7,727
1871,1,716
967,6,730
2610,4,722
4763,4,750
77,2,723
4767,2,734
4830,7,724
1070,1,724
1201,5,756
2768,1,742
751,7,734
1177,5,724
2544,4,736
2094,4,744
682,6,743
42,0,753
3660,2,727
73,7,742
4955,7,768
3481,7,730
681,0,752
2391,3,746
4268,4,740
2078,5,769
2680,5,726
628,4,745
2478,5,767
2591,6,763
322,0,730
1816,0,732
4053,2,762
4946,2,765
269,4,774
3316,6,736
4811,6,737
3614,0,771
4319,2,738
931,4,747
4991,0,778
103,0,780
3624,7,735
1789,7,765
2884,2,743
1941,2,749
1839,3,750
634,3,759
1838,4,740
1,6,737
2935,7,781
2696,4,764
2208,4,764
694,7,754
1465,1,752
107,1,767
4246,4,761
4193,6,770
3500,6,777
1620,0,738
2020,0,754
3441,6,744
4195,6,755
2064,1,757
3615,2,745
1468,2,757
